index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,day,month,year,sales
523992,682,1,2074,1,1,0,0,29,9,2014,15214.663833333332
480466,274,4,771,1,0,0,1,17,10,2013,3489.09
515898,976,3,795,1,1,0,0,26,11,2014,8220.37
417386,101,7,0,0,0,0,0,27,1,2013,0.0
682389,240,3,421,1,0,0,0,13,11,2013,4087.12
282032,1052,6,571,1,0,0,0,11,5,2013,5076.953333333334
511155,728,1,509,1,1,0,1,18,8,2014,6268.323333333333
114936,241,4,572,1,0,0,0,18,4,2013,4979.089666666666
260423,322,2,489,1,0,0,0,14,1,2014,4207.49
324455,351,4,0,0,1,1,0,4,6,2015,0.0
366255,958,7,0,0,0,0,0,5,10,2014,0.0
69865,144,4,0,0,1,1,1,4,6,2015,0.0
624426,1039,1,954,1,1,0,0,21,1,2013,9014.4
707273,746,5,566,1,1,0,0,17,5,2013,7138.323333333333
180608,995,7,0,0,0,0,0,21,9,2014,0.0
173702,487,1,606,1,0,0,1,14,10,2013,6054.38
294039,91,1,810,1,1,0,1,1,9,2014,8779.279333333334
282927,407,7,0,0,0,0,0,8,2,2015,0.0
7812,8,6,381,1,0,0,0,21,3,2015,3081.4866666666667
482827,598,7,0,0,0,0,0,8,12,2013,0.0
473415,717,5,544,1,0,0,0,29,8,2014,5560.645
167388,966,3,537,1,0,0,0,17,4,2013,3937.6
154924,117,5,548,1,1,0,0,17,4,2015,4439.84
393659,295,6,705,1,0,0,0,20,7,2013,6086.78
227236,927,3,661,1,0,0,1,21,8,2013,4906.615
73269,830,3,578,1,0,0,0,12,2,2014,6056.52
432898,753,2,922,1,1,0,0,14,5,2013,11157.96
393621,294,6,462,1,0,0,0,2,3,2013,3328.929333333333
630943,128,5,620,1,1,0,1,9,1,2015,7739.63
340039,558,7,0,0,0,0,0,1,2,2015,0.0
83338,59,7,0,0,0,0,0,19,5,2013,0.0
260852,328,5,574,1,1,0,1,10,10,2014,5173.643333333333
200561,630,2,824,1,0,0,0,15,1,2013,6404.26
255119,831,5,1686,1,1,0,0,19,12,2014,13715.66
43886,732,6,715,1,0,0,0,11,5,2013,6286.44
296526,546,4,0,0,0,1,1,26,12,2013,0.0
300340,30,5,609,1,0,0,0,27,2,2015,5675.13
637464,253,1,619,1,0,0,0,15,4,2013,4254.75
592442,286,2,378,1,0,0,0,28,10,2014,3796.485
585144,932,5,903,1,1,0,0,22,3,2013,9494.68
6333,693,4,368,1,0,0,0,31,10,2013,4305.739166666666
352024,298,3,785,1,0,0,0,28,5,2014,7091.86
20998,975,4,800,1,0,0,0,11,6,2015,7062.615
221777,303,3,1070,1,1,0,0,18,12,2013,7941.09
12994,356,3,387,1,1,0,0,6,2,2013,5078.2519999999995
712004,217,2,633,1,1,0,0,13,1,2015,4802.93
97803,1070,6,904,1,0,0,0,22,2,2014,6932.114166666667
282935,198,7,0,0,0,0,0,24,3,2013,0.0
696714,744,5,784,1,0,0,0,26,6,2015,6869.536666666668
572657,501,2,614,1,1,0,0,30,6,2015,6266.045833333334
552367,665,1,1150,1,0,0,0,19,1,2015,6468.570500000001
304184,235,5,485,1,0,0,0,21,11,2014,5030.895999999999
136790,490,5,929,1,0,0,1,13,6,2014,7309.95
278361,162,7,0,0,0,0,0,15,12,2013,0.0
115808,988,1,786,1,1,0,0,17,3,2014,6561.44
515227,978,3,795,1,0,0,0,17,4,2013,5239.607476190476
489889,790,6,1084,1,0,0,0,21,12,2013,10155.6
699726,248,6,902,1,0,0,0,11,4,2015,6263.4
677167,223,6,655,1,0,0,0,6,12,2014,6571.9
521302,385,2,650,1,0,0,1,2,4,2013,6700.23
97623,283,6,721,1,0,0,0,15,6,2013,7982.063333333333
562765,1064,6,1114,1,0,0,0,2,11,2013,10909.479166666664
190018,395,2,627,1,1,0,1,7,1,2014,5652.121666666668
699748,1112,3,1150,1,1,0,0,6,2,2013,14781.416000000001
586389,1037,6,828,1,0,0,0,31,8,2013,6446.910166666666
500883,963,4,1220,1,1,1,0,19,6,2014,12971.53
612844,595,1,2084,1,1,0,0,21,1,2013,20267.13
653436,1059,7,0,0,0,0,0,24,11,2013,0.0
606688,249,5,866,1,1,0,0,20,12,2013,9160.99
217902,189,7,0,0,0,0,0,28,12,2014,0.0
265487,15,5,764,1,1,0,0,19,6,2015,8446.6275
253609,210,5,358,1,1,0,0,18,7,2014,3432.306666666667
41810,67,7,0,0,0,0,0,18,1,2015,0.0
540467,824,5,791,1,0,0,1,10,4,2015,6335.44
339805,988,4,699,1,1,0,0,5,3,2015,4693.8054999999995
75805,650,4,731,1,1,0,0,2,5,2013,7385.09
207949,269,4,1177,1,1,0,0,29,1,2015,9779.43
614987,135,6,603,1,0,0,0,21,2,2015,6449.230833333334
104088,562,7,3029,1,0,0,0,7,4,2013,16897.853333333333
235881,549,5,565,1,0,0,0,23,8,2013,4135.23
311062,548,5,399,1,1,0,0,25,1,2013,5136.5275
680684,100,6,753,1,0,0,0,31,1,2015,8418.003333333334
322189,791,5,0,0,1,1,0,3,10,2014,0.0
561675,936,7,0,0,0,0,0,28,12,2014,0.0
710676,186,5,459,1,1,0,0,6,6,2014,4620.3825
561799,663,5,710,1,0,0,0,28,3,2014,5014.53
387221,162,3,602,1,1,0,0,5,3,2014,8242.435
564103,42,1,1353,1,1,0,0,29,9,2014,13795.84
373037,422,7,0,0,0,0,0,31,5,2015,0.0
380775,740,5,398,1,0,0,1,9,8,2013,5029.19
705490,482,3,1026,1,0,0,1,2,1,2013,7977.94
119418,649,1,694,1,1,0,0,2,12,2013,8454.835
424537,725,4,526,1,1,0,1,23,10,2014,5381.818666666667
380452,436,5,718,1,1,0,0,6,6,2014,6701.11
302774,632,6,1024,1,0,0,0,29,3,2014,7854.9305
141891,33,4,625,1,1,0,0,8,1,2015,6051.964
370460,329,5,732,1,1,0,0,6,12,2013,8447.64
421980,496,4,688,1,0,0,0,28,8,2014,5942.23
434339,344,4,1087,1,0,0,0,28,5,2015,7631.970904761904
498806,769,6,3263,1,0,0,0,11,7,2015,10925.47
664889,157,7,0,0,0,0,0,24,3,2013,0.0
563941,544,4,1720,1,1,0,0,18,6,2015,13512.46
406195,43,1,651,1,0,0,0,23,6,2014,6450.02
422544,1075,2,967,1,0,0,0,8,7,2014,9642.097
144575,1115,2,519,1,0,0,1,30,12,2014,6303.82
127818,1078,3,0,0,0,1,1,25,12,2013,0.0
670035,357,1,1367,1,1,0,0,6,1,2014,11536.73
542201,662,2,903,1,1,0,0,19,2,2013,10843.195833333333
644128,763,2,555,1,1,0,0,5,5,2015,6513.905500000002
684790,806,7,0,0,0,0,0,28,6,2015,0.0
346226,1030,4,385,1,1,0,1,30,7,2015,4119.706666666667
137664,713,7,0,0,0,0,0,1,6,2014,0.0
164608,276,4,0,0,0,1,0,14,5,2015,0.0
630894,66,4,448,1,0,0,0,11,6,2015,4825.78
348235,8,7,0,0,0,0,0,16,11,2014,0.0
454910,418,1,796,1,1,0,1,5,1,2015,8739.49
547704,586,7,0,0,0,0,0,4,1,2015,0.0
172256,370,5,723,1,1,0,0,10,1,2014,9251.29
501204,595,2,1615,1,1,0,0,11,11,2014,13810.2
117421,723,3,370,1,0,0,0,18,9,2013,4114.587
110696,767,6,358,1,0,0,0,17,5,2014,3382.65
472894,430,6,753,1,0,0,0,14,3,2015,8854.42
194840,135,4,475,1,1,0,0,2,7,2015,5501.18
177815,100,6,738,1,0,0,0,24,5,2014,7947.901666666668
362733,1,7,0,0,0,0,0,7,12,2014,0.0
710204,988,3,587,1,0,0,0,11,2,2015,3468.69
616787,1047,7,0,0,0,0,0,1,3,2015,0.0
636412,139,5,563,1,1,0,0,6,12,2013,7008.375
241830,872,7,0,0,0,0,0,22,2,2015,0.0
228979,533,7,0,0,0,0,0,13,4,2014,0.0
664216,534,5,716,1,1,0,0,22,2,2013,8853.8175
347212,630,6,362,1,0,0,0,1,6,2013,3221.3956666666663
105518,203,5,691,1,0,0,1,23,8,2013,5418.913333333333
414860,60,3,0,0,1,1,0,1,5,2013,0.0
702923,574,2,701,1,1,0,0,3,3,2015,9992.789999999999
123620,504,1,866,1,0,0,1,27,10,2014,7265.871666666668
482274,123,5,0,0,1,1,0,1,5,2015,0.0
30055,1111,7,0,0,0,0,0,7,12,2014,0.0
311089,263,6,446,1,0,0,0,6,6,2015,4664.64
495439,559,3,1029,1,1,0,0,8,1,2014,8789.24
165189,359,6,605,1,0,0,0,9,8,2014,6494.67
85125,647,7,0,0,0,0,0,22,12,2013,0.0
93500,479,3,1546,1,0,0,0,11,12,2013,10415.34
509476,195,5,1533,1,0,0,0,28,2,2014,12618.98
314560,151,6,654,1,0,0,0,28,2,2015,6436.986666666667
401244,302,4,250,1,0,0,1,8,8,2013,2563.49
441576,678,2,1019,1,1,0,0,3,12,2013,9731.648333333334
485473,1007,4,697,1,1,0,1,10,10,2013,6324.91
370696,501,4,528,1,0,0,0,13,3,2014,4433.568
220089,371,4,430,1,0,0,0,18,4,2013,4949.26
505485,241,5,705,1,0,0,0,27,2,2015,6370.26
634864,459,4,1895,1,1,0,0,19,12,2013,16612.63
21990,166,3,723,1,0,0,0,11,2,2015,4619.625
80550,337,5,410,1,0,0,0,23,1,2015,5379.2675
379417,68,1,1226,1,1,0,0,30,3,2015,9259.52
562044,1097,5,2373,1,1,0,1,24,10,2014,9916.42
44256,764,7,0,0,0,0,0,29,6,2014,0.0
352507,393,4,533,1,1,0,0,23,1,2014,5612.758333333334
250740,450,2,694,1,0,0,0,14,10,2014,5566.22
109902,1072,6,411,1,0,0,0,14,3,2015,4285.060833333333
452530,143,2,450,1,0,0,0,7,7,2015,4351.205
705414,790,6,716,1,0,0,0,24,8,2013,7540.591619047616
441836,196,7,0,0,0,0,0,14,9,2014,0.0
527503,73,1,0,0,0,1,0,9,6,2014,0.0
257081,556,2,1073,1,1,0,0,29,4,2014,9746.67
360211,504,6,1011,1,0,0,0,7,3,2015,6759.78
271295,556,1,1005,1,1,0,1,29,7,2013,9456.4575
618426,19,3,589,1,0,0,0,13,2,2013,5309.857
561014,451,6,461,1,0,0,0,9,2,2013,5376.721666666666
511150,605,4,525,1,1,0,0,7,5,2015,7680.884
590449,930,3,1374,1,1,0,0,17,12,2014,8801.9
74761,396,2,1135,1,0,0,0,22,4,2014,10912.31
18082,1098,7,0,0,0,0,0,21,6,2015,0.0
138139,62,3,666,1,0,0,0,13,3,2013,5429.74
433985,327,4,882,1,1,0,1,18,7,2013,7240.63
71169,90,3,833,1,0,0,0,29,1,2014,6167.535
238594,740,2,515,1,1,0,0,21,1,2014,7373.557500000001
158788,488,6,377,1,0,0,0,2,2,2013,3126.315
317046,244,2,542,1,1,0,0,18,3,2014,5889.3155
480840,3,1,671,1,0,0,0,7,4,2014,5346.768
274834,1076,6,430,1,0,0,0,14,9,2013,2478.301
258996,833,6,507,1,0,0,0,11,4,2015,5080.552623015873
617202,1050,2,394,1,0,0,0,17,9,2013,5140.33
627147,688,1,786,1,0,0,1,23,12,2013,7323.96
570158,351,3,471,1,1,0,0,17,9,2014,6238.71
80024,724,6,572,1,0,0,0,16,3,2013,5686.729
627760,409,3,447,1,0,0,0,13,2,2013,4398.455
75224,365,1,666,1,1,0,1,27,5,2013,6425.05
398135,253,4,629,1,0,0,0,26,2,2015,4670.26
116016,868,6,603,1,0,0,0,16,5,2015,8785.5175
426115,984,3,897,1,1,0,1,27,3,2013,9406.35
370284,841,5,487,1,1,0,0,26,4,2013,3613.5
664740,88,1,969,1,1,0,0,1,7,2013,10252.746666666668
305646,99,6,545,1,0,0,0,18,4,2015,6008.885666666666
418085,191,7,0,0,0,0,0,12,4,2015,0.0
125232,839,7,0,0,0,0,0,22,6,2014,0.0
683539,529,4,722,1,1,0,0,18,9,2014,7273.895
7576,561,3,565,1,0,0,0,16,1,2013,5248.3753333333325
227488,91,2,855,1,1,0,0,6,5,2014,8898.44
141788,831,5,1307,1,0,0,1,25,4,2014,9761.32
205228,353,7,1967,1,0,0,0,6,7,2014,9774.36
25476,302,5,280,1,0,0,0,19,4,2013,2994.9216428571435
286257,1046,3,626,1,1,0,1,6,2,2013,8974.26
134411,24,4,764,1,0,0,0,26,3,2015,8231.509999999998
205009,261,7,0,0,0,0,0,19,4,2015,0.0
13265,101,6,782,1,0,0,0,22,2,2014,7144.076666666666
462470,1104,5,426,1,1,0,0,21,2,2014,5656.63
535790,801,7,0,0,0,0,0,9,11,2014,0.0
314709,811,2,664,1,1,0,0,19,11,2013,4452.674000000001
404767,308,5,750,1,0,0,0,20,9,2013,7038.5
131848,864,1,702,1,1,0,0,15,9,2014,5870.59
105631,785,2,495,1,1,0,0,21,10,2014,5994.085809523811
359244,358,6,898,1,0,0,0,25,7,2015,7174.1775
279295,313,5,787,1,0,0,1,29,8,2014,7573.95
89758,1000,7,0,0,0,0,0,9,2,2014,0.0
549788,420,1,342,1,0,0,0,10,6,2013,3592.2213333333334
395196,333,6,1005,1,0,0,0,3,1,2015,7667.865666666666
403099,193,5,636,1,0,0,0,14,6,2013,4542.51
198141,1035,2,752,1,1,0,0,30,6,2015,6779.58
596913,759,2,849,1,1,0,1,22,10,2013,7889.13
546350,834,4,700,1,1,0,0,13,11,2014,6250.796666666667
638567,748,1,629,1,1,0,0,4,11,2013,8629.184
329959,495,4,333,1,0,0,1,28,5,2015,3930.0460000000007
349360,597,7,0,0,0,0,0,29,12,2013,0.0
405505,808,6,347,1,0,0,0,31,5,2014,3820.755
384259,1013,5,444,1,0,0,0,27,2,2015,3740.98
536609,533,5,1131,1,0,0,0,31,10,2014,10860.08
571101,141,1,775,1,1,0,1,12,8,2013,7559.1883333333335
236009,1072,6,362,1,0,0,0,18,10,2014,3502.3433333333332
448349,329,5,750,1,1,0,0,7,3,2014,8531.88
333467,740,7,0,0,0,0,0,27,7,2014,0.0
574018,737,2,1383,1,1,0,0,30,9,2014,11922.14
205608,878,4,750,1,1,0,1,21,5,2015,7683.925166666667
290956,266,2,467,1,0,0,1,12,8,2014,3560.807333333333
533521,329,5,739,1,0,0,0,27,2,2015,7551.67
697959,775,1,781,1,1,0,1,30,3,2015,9952.18
147484,746,7,0,0,0,0,0,2,2,2014,0.0
625500,288,5,369,1,0,0,0,1,2,2013,4570.225
510140,1050,3,469,1,1,0,0,10,4,2013,7075.515
31687,589,1,689,1,1,0,0,29,9,2014,7612.674
428116,769,5,3590,1,1,0,0,16,1,2015,12341.48
458511,336,5,1995,1,1,0,0,7,11,2014,14314.61
435015,651,5,1025,1,1,0,0,21,6,2013,8272.9
636036,691,3,572,1,1,0,1,15,7,2015,8393.84
28606,976,1,1020,1,1,0,0,7,1,2013,10770.85
23709,906,2,1389,1,1,0,0,27,8,2013,12156.33
377193,33,1,789,1,0,0,0,14,1,2013,7676.915
638679,821,3,743,1,0,0,0,27,11,2013,5461.52
235702,160,6,475,1,0,0,1,20,7,2013,4693.69
182611,1050,7,0,0,0,0,0,19,7,2015,0.0
232459,975,2,721,1,1,0,1,14,7,2015,7532.493333333334
357121,265,6,283,1,0,0,0,23,11,2013,2511.385
547017,91,3,401,1,0,0,0,25,3,2015,3725.58
252361,373,2,313,1,1,0,0,5,2,2013,4330.86
145526,562,7,3197,1,0,0,1,10,8,2014,18398.46
229258,1019,2,732,1,1,0,0,23,4,2013,8951.013333333332
104364,315,7,0,0,0,0,0,15,2,2015,0.0
304786,206,1,816,1,0,0,0,25,11,2013,5795.251666666667
147289,659,3,759,1,1,0,0,29,5,2013,6522.46
423510,841,5,426,1,0,0,0,10,7,2015,2842.975
494204,28,2,540,1,0,0,0,12,3,2013,4480.059
134373,593,3,1160,1,0,0,0,8,7,2015,7890.57
292903,409,5,652,1,1,0,0,30,8,2013,6402.895
8544,784,2,1139,1,1,0,0,4,2,2014,10082.925
16454,319,6,580,1,0,0,0,3,1,2015,5412.323333333333
556274,994,1,740,1,1,0,0,7,1,2013,9569.065833333334
694554,462,3,0,0,0,1,1,1,1,2014,0.0
384847,947,1,1280,1,1,0,0,8,4,2013,10591.11
558172,28,4,618,1,1,0,0,20,3,2014,5968.71
37675,1023,5,712,1,1,0,0,8,3,2013,6662.99
168434,374,2,1017,1,1,0,0,17,6,2014,8924.003333333334
429668,318,1,521,1,0,0,1,9,2,2015,5121.82
43680,292,4,780,1,1,0,0,16,5,2013,6375.15
34465,245,5,893,1,0,0,0,13,12,2013,6832.73
47306,603,4,862,1,0,0,0,14,2,2013,5497.83
65623,389,1,1231,1,0,0,0,27,1,2014,10221.23
651716,884,3,462,1,0,0,1,7,8,2013,4576.57
446073,186,1,364,1,0,0,0,11,11,2013,3536.03
518648,269,3,1161,1,0,0,0,11,6,2014,8001.86
113491,714,6,330,1,0,0,0,16,11,2013,4344.745
177828,1085,3,855,1,1,0,0,29,5,2013,8730.625
549475,123,1,1388,1,1,0,1,5,1,2015,13247.723166666667
156653,819,4,464,1,0,0,0,26,6,2014,4596.113333333334
269705,45,2,378,1,1,0,0,27,1,2015,5239.19
634681,42,1,1107,1,0,0,0,23,6,2014,9113.472
706828,152,6,459,1,0,0,0,4,5,2013,4013.4466666666663
359865,742,7,0,0,0,0,0,22,3,2015,0.0
628028,845,3,314,1,1,0,0,26,11,2014,4167.1759999999995
13976,78,6,384,1,0,0,0,8,11,2014,2818.25
371342,946,3,469,1,0,0,0,15,1,2014,3511.48
556773,251,6,2850,1,0,0,0,31,8,2013,21096.66
22623,327,4,790,1,0,0,1,12,2,2015,5846.98
173531,785,6,625,1,0,0,0,24,1,2015,6436.85
363869,260,4,1021,1,0,0,0,31,10,2013,7197.003000000001
449046,731,7,0,0,0,0,0,20,7,2014,0.0
135501,471,3,482,1,0,0,1,23,4,2014,5293.62
74936,235,6,319,1,0,0,0,17,5,2014,3361.228
273752,317,2,568,1,1,0,1,26,3,2013,6002.03
295389,824,6,578,1,0,0,0,11,1,2014,4745.57
119407,506,4,769,1,0,0,0,11,6,2015,5912.84
644539,44,1,893,1,1,0,0,6,1,2014,8792.43
327283,200,2,643,1,0,0,1,8,7,2014,7296.08
27077,563,1,740,1,0,0,0,6,5,2013,5439.57
394190,650,4,577,1,0,0,0,23,4,2015,5011.3009999999995
86468,888,5,820,1,1,0,0,7,6,2013,8408.8395
95225,919,2,903,1,1,0,0,1,4,2014,9493.2675
134577,651,5,1331,1,1,0,0,31,5,2013,10805.546
199456,86,3,619,1,1,0,0,23,1,2013,5661.264166666668
162698,707,5,1118,1,0,0,0,27,2,2015,9074.12
562695,265,2,581,1,1,0,0,18,3,2014,6166.64
196532,966,5,601,1,0,0,1,5,4,2013,4749.78
112831,613,4,991,1,1,0,0,6,11,2014,7005.28
420251,28,4,0,0,0,1,0,9,5,2013,0.0
518738,372,4,591,1,0,0,1,22,8,2013,6173.28
433500,689,6,533,1,0,0,1,6,7,2013,4805.99
446362,899,2,520,1,0,0,0,14,1,2014,4252.9783333333335
295869,649,1,474,1,1,0,1,4,8,2014,4951.69
540784,87,4,818,1,1,0,1,17,7,2014,6373.453333333334
109509,1013,7,0,0,0,0,0,13,4,2014,0.0
528624,142,3,582,1,1,0,0,4,2,2015,4987.275
433331,416,2,1416,1,1,0,1,15,7,2014,11672.864666666668
1704,210,2,231,1,0,0,0,16,4,2013,1898.14
637945,668,1,1397,1,1,0,0,18,2,2013,11973.86
551712,856,6,1173,1,0,0,0,21,12,2013,9194.71
238099,851,3,458,1,1,0,0,29,4,2015,5559.280642857143
694182,799,5,1017,1,1,0,1,31,7,2015,11711.66
615,199,3,619,1,1,0,0,3,7,2013,8001.951611111111
1601,1000,7,0,0,0,0,0,7,7,2013,0.0
146914,525,2,858,1,1,0,1,21,10,2014,9803.16
317725,491,6,529,1,0,0,0,16,8,2014,6484.814095238094
673842,225,4,690,1,1,0,1,5,6,2014,6502.95
46200,499,1,1232,1,0,0,1,22,12,2014,8595.04
241821,268,7,0,0,0,0,0,7,4,2013,0.0
136520,344,2,1025,1,0,0,0,14,1,2014,6934.4586666666655
43540,54,3,501,1,0,0,0,25,3,2015,4665.654023809524
346377,844,7,0,0,0,0,0,6,7,2014,0.0
622396,209,1,777,1,1,0,0,3,11,2014,8439.72
261088,1,7,0,0,0,0,0,3,5,2015,0.0
547756,814,7,0,0,0,0,0,12,7,2015,0.0
660549,706,1,512,1,0,0,1,11,2,2013,5418.775
490103,261,3,984,1,1,0,0,17,9,2014,14444.69
333997,854,6,757,1,0,0,0,5,10,2013,6802.89
599670,734,5,550,1,0,0,0,18,10,2013,5058.025
477786,891,2,1211,1,1,0,0,2,12,2014,9202.804166666667
508513,656,1,403,1,0,0,0,9,12,2013,3446.962
347497,509,5,486,1,0,0,0,23,8,2013,5425.127333333334
340531,221,7,0,0,0,0,0,29,9,2013,0.0
568605,568,3,335,1,0,0,0,24,6,2015,3677.03
52454,921,4,1062,1,0,0,0,26,2,2015,8949.35
382371,709,3,1595,1,1,0,0,21,5,2014,13844.7
537739,753,2,1059,1,0,0,1,23,12,2014,8127.35
63961,633,7,0,0,0,0,0,4,1,2015,0.0
6248,745,1,1010,1,1,0,0,19,5,2014,12636.71
601802,613,7,0,0,0,0,0,19,1,2014,0.0
665841,143,3,634,1,1,0,0,26,11,2014,6874.41
345804,76,2,796,1,1,0,0,19,2,2013,8340.7
382883,810,1,0,0,0,1,0,9,6,2014,0.0
258305,422,1,535,1,1,0,0,17,6,2013,5574.46
400542,131,7,0,0,0,0,0,20,4,2014,0.0
103703,755,5,900,1,0,0,0,12,9,2014,9392.952857142856
483067,555,4,0,0,1,1,0,1,5,2014,0.0
428205,945,3,861,1,1,0,0,18,12,2013,9723.103333333333
428091,1110,6,351,1,0,0,0,13,9,2014,2907.6471666666666
159140,1009,5,473,1,0,0,0,14,6,2013,4740.29
348467,850,2,786,1,1,0,0,17,6,2014,8097.25
181940,736,3,621,1,1,0,1,14,8,2013,6766.93
450595,807,7,0,0,0,0,0,30,3,2014,0.0
647903,1003,5,926,1,1,0,0,16,1,2015,9183.11
443189,1019,3,689,1,1,0,0,18,3,2015,8559.87
704253,208,3,386,1,1,0,1,17,7,2013,2964.67
280250,1033,5,1212,1,0,0,0,15,11,2013,11533.470833333335
37249,749,6,292,1,0,0,0,28,9,2013,2363.6366666666668
567080,396,3,1099,1,1,0,0,20,2,2013,11093.45
517604,575,1,851,1,1,0,0,2,6,2014,11008.33
190131,675,4,661,1,1,0,0,19,2,2015,5767.3
678431,553,2,619,1,1,0,1,19,8,2014,6965.914833333334
580629,1010,4,802,1,1,0,0,21,11,2013,9621.386666666667
350551,1106,3,537,1,0,0,0,14,5,2014,4241.303333333333
241715,1074,4,0,0,0,1,1,31,10,2013,0.0
700288,755,3,0,0,0,1,1,25,12,2013,0.0
681824,8,6,423,1,0,0,0,18,10,2014,3831.163333333333
256398,461,3,428,1,0,0,0,21,1,2015,4109.86
579676,302,3,259,1,0,0,0,14,5,2014,2706.2666666666664
674912,559,1,687,1,0,0,0,11,3,2013,4962.26
535809,745,6,296,1,0,0,0,22,3,2014,2913.03
124689,888,6,700,1,0,0,0,21,2,2015,7428.353333333333
618903,649,5,485,1,1,0,0,11,1,2013,4828.599968253968
538005,705,4,1137,1,1,0,0,3,4,2014,10206.904
368703,571,6,609,1,0,0,0,8,6,2013,8126.055
296507,595,5,1763,1,1,0,0,25,1,2013,15234.91
118121,933,3,1155,1,1,0,0,29,4,2015,9791.193333333333
653594,165,5,378,1,0,0,0,23,1,2015,3281.64
300712,450,7,0,0,0,0,0,1,9,2013,0.0
129814,668,7,0,0,0,0,0,27,1,2013,0.0
643543,146,2,871,1,1,0,0,30,4,2013,8574.84
560848,731,6,764,1,0,0,0,26,10,2013,6738.0635
547761,944,4,1191,1,1,0,0,7,11,2013,7279.78
291709,641,7,0,0,0,0,0,7,7,2013,0.0
388817,1030,3,264,1,0,0,0,27,5,2015,2589.6175
649038,221,6,470,1,0,0,0,2,2,2013,4293.049333333333
159566,605,3,615,1,1,0,0,29,4,2015,7924.8875
634685,131,4,547,1,0,0,1,8,8,2013,4554.61
438899,100,6,681,1,0,0,0,5,1,2013,7418.036666666666
596798,415,4,501,1,1,0,0,22,5,2014,5792.225666666668
223724,678,2,809,1,0,0,0,9,12,2014,6444.632023809524
269234,966,4,667,1,1,0,1,31,7,2014,5467.982666666666
560817,899,4,454,1,0,0,0,25,6,2015,4098.28
219509,225,2,378,1,0,0,0,26,2,2013,3894.3
75860,917,1,911,1,1,0,0,20,10,2014,9159.3
52369,197,7,0,0,0,0,0,5,4,2015,0.0
51591,316,6,1122,1,0,0,0,19,4,2014,10368.656666666666
394655,83,2,396,1,1,0,0,2,7,2013,4762.84
451956,1036,5,520,1,1,0,0,10,1,2014,5648.59
441915,442,4,493,1,1,0,0,3,4,2014,4894.113333333333
88978,1042,3,548,1,1,0,0,18,2,2015,4233.8
697674,156,5,621,1,1,0,0,9,1,2015,7203.403333333334
317914,715,4,695,1,1,0,0,5,3,2015,6838.4
271142,344,1,978,1,0,0,0,19,8,2013,6796.4619999999995
190361,1036,5,592,1,1,0,0,21,6,2013,6568.446
604300,269,6,1509,1,0,0,0,30,3,2013,12166.62
112173,92,7,0,0,0,0,0,22,3,2015,0.0
392058,651,7,0,0,0,0,0,13,10,2013,0.0
558,13,1,291,1,0,0,0,11,11,2013,3306.086666666667
661783,732,5,1000,1,1,0,1,22,8,2014,8711.791428571429
493446,742,6,916,1,0,0,0,25,4,2015,8417.511999999999
190136,932,4,769,1,1,0,0,16,7,2015,8061.638333333332
536995,675,7,0,0,0,0,0,26,1,2014,0.0
303196,801,5,388,1,0,0,1,18,10,2013,3602.2933333333335
648501,645,4,1404,1,1,0,0,3,4,2014,11491.1
662663,305,4,397,1,1,0,0,6,6,2013,4017.751952380953
480207,390,2,1096,1,1,0,0,8,1,2013,11889.485
452310,562,1,2958,1,0,0,0,14,1,2013,15950.81
231494,555,3,352,1,0,0,0,14,5,2014,3350.69
579176,362,3,606,1,0,0,1,31,12,2014,5240.79
594738,714,2,243,1,0,0,0,9,7,2013,3104.31
698519,9,6,609,1,0,0,0,6,6,2015,6995.762666666667
434434,85,2,839,1,0,0,0,24,3,2015,5474.1515
49723,267,6,1097,1,0,0,0,8,3,2014,8377.22
559719,734,6,290,1,0,0,0,9,8,2014,3008.7425
481003,816,7,0,0,0,0,0,25,8,2013,0.0
381774,7,6,668,1,0,0,0,30,5,2015,5992.403333333334
666798,162,5,550,1,0,0,0,17,10,2014,6936.511499999999
511321,481,2,381,1,1,0,0,28,5,2013,4122.58
20884,47,6,703,1,0,0,0,21,3,2015,5304.503000000001
245064,855,5,781,1,1,0,1,5,6,2015,7777.699999999999
26464,870,3,974,1,1,0,0,4,3,2015,8045.765
88574,1077,2,458,1,0,0,0,9,7,2013,4037.3255
564977,237,5,597,1,0,0,0,31,1,2014,5336.100833333333
334938,500,7,0,0,0,0,0,22,9,2013,0.0
1804,75,2,672,1,1,0,1,29,4,2014,6519.742833333334
134023,1066,1,1126,1,0,0,0,25,11,2013,10259.42
214085,269,7,0,0,0,0,0,9,6,2013,0.0
527593,862,5,1021,1,1,0,0,7,2,2014,8399.31
376759,862,6,788,1,0,0,0,5,7,2014,6460.285333333333
538421,129,5,1216,1,0,0,1,29,5,2015,9599.85
305756,1040,1,743,1,0,0,0,12,5,2014,6447.9
80142,249,1,676,1,1,0,0,15,6,2015,6978.44
605372,175,2,601,1,0,0,1,9,7,2013,4747.410833333332
319046,141,2,895,1,1,0,0,7,1,2014,9186.608000000002
412514,708,1,451,1,0,0,0,17,11,2014,4618.2
176024,1097,5,2566,1,1,0,0,19,6,2015,10201.44
370381,1042,7,0,0,0,0,0,8,2,2015,0.0
597624,790,6,705,1,0,0,1,4,1,2014,7755.49
231355,772,6,613,1,0,0,0,9,5,2015,5164.85
392326,1034,3,742,1,1,0,0,25,9,2013,6812.37
